season,seasontype,wk,date,time,tm_home,tm_away,pts_away,pts_home
2012,1,5,2012-08-30,2012-08-30T23:00:00Z,PIT,CAR,16,17
2012,1,5,2012-08-30,2012-08-30T23:00:00Z,IND,CIN,16,20
2012,1,5,2012-08-30,2012-08-30T23:00:00Z,GBY,KCY,3,24
2012,1,5,2012-08-30,2012-08-30T23:00:00Z,HOU,MIN,24,28
2012,1,5,2012-08-30,2012-08-30T23:00:00Z,TEN,NOR,6,10
2012,1,5,2012-08-30,2012-08-30T23:30:00Z,CLE,CHI,28,20
2012,1,5,2012-08-31,2012-08-31T02:00:00Z,SEA,OAK,3,21
2012,1,5,2012-08-31,2012-08-31T03:00:00Z,ARI,DEN,16,13
2012,2,1,2012-09-06,2012-09-06T00:30:00Z,NYG,DAL,24,17
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,KCY,ATL,40,24
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,NYJ,BUF,28,48
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,CHI,IND,21,41
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,MIN,JAX,23,26
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,HOU,MIA,10,30
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,TEN,NWE,34,13
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,CLE,PHI,17,16
2012,2,1,2012-09-09,2012-09-09T17:00:00Z,NOR,WAS,40,32
2012,2,1,2012-09-09,2012-09-09T20:25:00Z,TBY,CAR,10,16
2012,2,1,2012-09-09,2012-09-09T20:25:00Z,ARI,SEA,16,20
2012,2,1,2012-09-09,2012-09-09T20:25:00Z,GBY,SFO,30,22
2012,2,1,2012-09-10,2012-09-10T00:20:00Z,DEN,PIT,19,31
2012,2,1,2012-09-10,2012-09-10T23:00:00Z,BAL,CIN,13,44
2012,2,2,2012-09-14,2012-09-14T00:20:00Z,GBY,CHI,10,23
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,NWE,ARI,20,18
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,PHI,BAL,23,24
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,CIN,CLE,27,34
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,JAX,HOU,27,7
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,BUF,KCY,17,35
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,IND,MIN,20,23
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,CAR,NOR,27,35
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,MIA,OAK,13,35
2012,2,2,2012-09-16,2012-09-16T17:00:00Z,NYG,TBY,34,41
2012,2,2,2012-09-16,2012-09-16T20:05:00Z,SEA,DAL,7,27
2012,2,2,2012-09-16,2012-09-16T20:25:00Z,PIT,NYJ,10,27
2012,2,2,2012-09-17,2012-09-17T00:20:00Z,SFO,DET,19,27
2012,2,2,2012-09-18,2012-09-18T00:30:00Z,ATL,DEN,21,27
2012,2,3,2012-09-21,2012-09-21T00:20:00Z,CAR,NYG,36,7
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,CLE,BUF,24,14
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,WAS,CIN,38,31
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,TEN,DET,41,44
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,IND,JAX,22,17
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,NOR,KCY,27,24
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,MIA,NYJ,23,20
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,MIN,SFO,13,24
2012,2,3,2012-09-23,2012-09-23T17:00:00Z,DAL,TBY,10,16
2012,2,3,2012-09-23,2012-09-23T20:05:00Z,ARI,PHI,6,27
2012,2,3,2012-09-23,2012-09-23T20:25:00Z,DEN,HOU,31,25
2012,2,3,2012-09-23,2012-09-23T20:25:00Z,OAK,PIT,31,34
2012,2,3,2012-09-24,2012-09-24T00:20:00Z,BAL,NWE,30,31
2012,2,3,2012-09-25,2012-09-25T00:30:00Z,SEA,GBY,12,14
2012,2,4,2012-09-28,2012-09-28T00:20:00Z,BAL,CLE,16,23
2012,2,4,2012-09-30,2012-09-30T17:00:00Z,ATL,CAR,28,30
2012,2,4,2012-09-30,2012-09-30T17:00:00Z,DET,MIN,20,13
2012,2,4,2012-09-30,2012-09-30T17:00:00Z,BUF,NWE,52,28
2012,2,4,2012-09-30,2012-09-30T17:00:00Z,NYJ,SFO,34,0
2012,2,4,2012-09-30,2012-09-30T17:00:00Z,HOU,TEN,14,38
2012,2,4,2012-09-30,2012-09-30T20:05:00Z,JAX,CIN,27,10
2012,2,4,2012-09-30,2012-09-30T20:05:00Z,ARI,MIA,21,24
2012,2,4,2012-09-30,2012-09-30T20:05:00Z,DEN,OAK,6,37
2012,2,4,2012-09-30,2012-09-30T20:25:00Z,GBY,NOR,27,28
2012,2,4,2012-09-30,2012-09-30T20:25:00Z,TBY,WAS,24,22
2012,2,4,2012-10-01,2012-10-01T00:20:00Z,PHI,NYG,17,19
2012,2,4,2012-10-02,2012-10-02T00:30:00Z,DAL,CHI,34,18
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,WAS,ATL,24,17
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,KCY,BAL,9,6
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,NYG,CLE,27,41
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,IND,GBY,27,30
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,CIN,MIA,17,13
2012,2,5,2012-10-07,2012-10-07T17:00:00Z,PIT,PHI,14,16
2012,2,5,2012-10-07,2012-10-07T20:05:00Z,JAX,CHI,41,3
2012,2,5,2012-10-07,2012-10-07T20:05:00Z,CAR,SEA,16,12
2012,2,5,2012-10-07,2012-10-07T20:25:00Z,SFO,BUF,3,45
2012,2,5,2012-10-07,2012-10-07T20:25:00Z,NWE,DEN,21,31
2012,2,5,2012-10-07,2012-10-07T20:25:00Z,MIN,TEN,7,30
2012,2,5,2012-10-09,2012-10-09T00:30:00Z,NYJ,HOU,23,17
2012,2,6,2012-10-12,2012-10-12T00:20:00Z,TEN,PIT,23,26
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,CLE,CIN,24,34
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,BAL,DAL,29,31
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,PHI,DET,26,23
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,NYJ,IND,9,35
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,TBY,KCY,10,38
2012,2,6,2012-10-14,2012-10-14T17:00:00Z,ATL,OAK,20,23
2012,2,6,2012-10-14,2012-10-14T20:05:00Z,ARI,BUF,19,16
2012,2,6,2012-10-14,2012-10-14T20:05:00Z,SEA,NWE,23,24
2012,2,6,2012-10-14,2012-10-14T20:25:00Z,WAS,MIN,26,38
2012,2,6,2012-10-14,2012-10-14T20:25:00Z,SFO,NYG,26,3
2012,2,6,2012-10-15,2012-10-15T00:20:00Z,HOU,GBY,42,24
2012,2,7,2012-10-19,2012-10-19T00:20:00Z,SFO,SEA,6,13
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,MIN,ARI,14,21
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,HOU,BAL,13,43
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,IND,CLE,13,17
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,CAR,DAL,19,14
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,TBY,NOR,35,28
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,BUF,TEN,35,34
2012,2,7,2012-10-21,2012-10-21T17:00:00Z,NYG,WAS,23,27
2012,2,7,2012-10-21,2012-10-21T20:25:00Z,OAK,JAX,23,26
2012,2,7,2012-10-21,2012-10-21T20:25:00Z,NWE,NYJ,26,29
2012,2,7,2012-10-22,2012-10-22T00:20:00Z,CIN,PIT,24,17
2012,2,7,2012-10-23,2012-10-23T00:30:00Z,CHI,DET,7,13
2012,2,8,2012-10-26,2012-10-26T00:20:00Z,MIN,TBY,36,17
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,PHI,ATL,30,17
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,CHI,CAR,22,23
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,TEN,IND,19,13
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,GBY,JAX,15,24
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,NYJ,MIA,30,9
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,DET,SEA,24,28
2012,2,8,2012-10-28,2012-10-28T17:00:00Z,PIT,WAS,12,27
2012,2,8,2012-10-28,2012-10-28T20:05:00Z,KCY,OAK,26,16
2012,2,8,2012-10-28,2012-10-28T20:25:00Z,DAL,NYG,29,24
2012,2,8,2012-10-29,2012-10-29T00:20:00Z,DEN,NOR,14,34
2012,2,8,2012-10-30,2012-10-30T00:30:00Z,ARI,SFO,24,3
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,GBY,ARI,17,31
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,CLE,BAL,25,15
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,HOU,BUF,9,21
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,WAS,CAR,21,13
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,TEN,CHI,51,20
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,CIN,DEN,31,23
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,JAX,DET,31,14
2012,2,9,2012-11-04,2012-11-04T18:00:00Z,IND,MIA,20,23
2012,2,9,2012-11-04,2012-11-04T21:05:00Z,SEA,MIN,20,30
2012,2,9,2012-11-04,2012-11-04T21:05:00Z,OAK,TBY,42,32
2012,2,9,2012-11-04,2012-11-04T21:25:00Z,NYG,PIT,24,20
2012,2,9,2012-11-05,2012-11-05T01:20:00Z,ATL,DAL,13,19
2012,2,9,2012-11-06,2012-11-06T01:30:00Z,NOR,PHI,13,28
2012,2,10,2012-11-09,2012-11-09T01:20:00Z,JAX,IND,27,10
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,NOR,ATL,27,31
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,NWE,BUF,31,37
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,CAR,DEN,36,14
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,MIN,DET,24,34
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,CIN,NYG,13,31
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,BAL,OAK,20,55
2012,2,10,2012-11-11,2012-11-11T18:00:00Z,MIA,TEN,37,3
2012,2,10,2012-11-11,2012-11-11T21:05:00Z,SEA,NYJ,7,28
2012,2,10,2012-11-11,2012-11-11T21:25:00Z,PHI,DAL,38,23
2012,2,10,2012-11-12,2012-11-12T01:20:00Z,CHI,HOU,13,6
2012,2,10,2012-11-13,2012-11-13T01:30:00Z,PIT,KCY,13,16
2012,2,11,2012-11-16,2012-11-16T01:20:00Z,BUF,MIA,14,19
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,ATL,ARI,19,23
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,KCY,CIN,28,6
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,DAL,CLE,20,23
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,DET,GBY,24,20
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,HOU,JAX,37,43
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,WAS,PHI,6,31
2012,2,11,2012-11-18,2012-11-18T18:00:00Z,CAR,TBY,27,21
2012,2,11,2012-11-18,2012-11-18T21:05:00Z,OAK,NOR,38,17
2012,2,11,2012-11-18,2012-11-18T21:25:00Z,NWE,IND,24,59
2012,2,11,2012-11-19,2012-11-19T01:20:00Z,PIT,BAL,13,10
2012,2,11,2012-11-20,2012-11-20T01:30:00Z,SFO,CHI,7,32
2012,2,12,2012-11-22,2012-11-22T17:30:00Z,DET,HOU,34,31
2012,2,12,2012-11-22,2012-11-22T21:25:00Z,DAL,WAS,38,31
2012,2,12,2012-11-23,2012-11-23T01:20:00Z,NYJ,NWE,49,19
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,TBY,ATL,24,23
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,IND,BUF,13,20
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,KCY,DEN,17,9
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,CHI,MIN,10,28
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,CIN,OAK,10,34
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,CLE,PIT,14,20
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,MIA,SEA,21,24
2012,2,12,2012-11-25,2012-11-25T18:00:00Z,JAX,TEN,19,24
2012,2,12,2012-11-25,2012-11-25T21:25:00Z,NOR,SFO,31,21
2012,2,12,2012-11-26,2012-11-26T01:20:00Z,NYG,GBY,10,38
2012,2,12,2012-11-27,2012-11-27T01:30:00Z,PHI,CAR,30,22
2012,2,13,2012-11-30,2012-11-30T01:20:00Z,ATL,NOR,13,23
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,NYJ,ARI,6,7
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,KCY,CAR,21,27
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,TEN,HOU,24,10
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,DET,IND,35,33
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,BUF,JAX,18,34
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,GBY,MIN,14,23
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,MIA,NWE,23,16
2012,2,13,2012-12-02,2012-12-02T18:00:00Z,CHI,SEA,23,17
2012,2,13,2012-12-02,2012-12-02T21:05:00Z,DEN,TBY,23,31
2012,2,13,2012-12-02,2012-12-02T21:25:00Z,OAK,CLE,20,17
2012,2,13,2012-12-02,2012-12-02T21:25:00Z,BAL,PIT,23,20
2012,2,13,2012-12-03,2012-12-03T01:20:00Z,DAL,PHI,33,38
2012,2,13,2012-12-04,2012-12-04T01:30:00Z,WAS,NYG,16,17
2012,2,14,2012-12-07,2012-12-07T01:20:00Z,OAK,DEN,26,13
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,CAR,ATL,20,30
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,WAS,BAL,28,31
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,MIN,CHI,14,21
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,CIN,DAL,20,19
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,CLE,KCY,7,30
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,JAX,NYJ,17,10
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,TBY,PHI,23,21
2012,2,14,2012-12-09,2012-12-09T18:00:00Z,IND,TEN,23,27
2012,2,14,2012-12-09,2012-12-09T21:05:00Z,SFO,MIA,13,27
2012,2,14,2012-12-09,2012-12-09T21:25:00Z,SEA,ARI,0,58
2012,2,14,2012-12-09,2012-12-09T21:25:00Z,NYG,NOR,27,52
2012,2,14,2012-12-10,2012-12-10T01:20:00Z,GBY,DET,20,27
2012,2,14,2012-12-11,2012-12-11T01:30:00Z,NWE,HOU,14,42
2012,2,15,2012-12-14,2012-12-14T01:20:00Z,PHI,CIN,34,13
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,BAL,DEN,34,17
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,CHI,GBY,21,13
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,HOU,IND,17,29
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,MIA,JAX,3,24
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,ATL,NYG,0,34
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,NOR,TBY,0,41
2012,2,15,2012-12-16,2012-12-16T18:00:00Z,CLE,WAS,38,21
2012,2,15,2012-12-16,2012-12-16T21:05:00Z,ARI,DET,10,38
2012,2,15,2012-12-16,2012-12-16T21:05:00Z,BUF,SEA,50,17
2012,2,15,2012-12-16,2012-12-16T21:25:00Z,OAK,KCY,0,15
2012,2,15,2012-12-16,2012-12-16T21:25:00Z,DAL,PIT,24,27
2012,2,15,2012-12-17,2012-12-17T01:20:00Z,NWE,SFO,41,34
2012,2,15,2012-12-18,2012-12-18T01:30:00Z,TEN,NYJ,10,14
2012,2,16,2012-12-23,2012-12-23T01:30:00Z,DET,ATL,31,18
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,MIA,BUF,10,24
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,PIT,CIN,13,10
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,KCY,IND,20,13
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,HOU,MIN,23,6
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,JAX,NWE,23,16
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,DAL,NOR,34,31
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,CAR,OAK,6,17
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,GBY,TEN,7,55
2012,2,16,2012-12-23,2012-12-23T18:00:00Z,PHI,WAS,27,20
2012,2,16,2012-12-23,2012-12-23T21:05:00Z,DEN,CLE,12,34
2012,2,16,2012-12-23,2012-12-23T21:25:00Z,ARI,CHI,28,13
2012,2,16,2012-12-23,2012-12-23T21:25:00Z,BAL,NYG,14,33
2012,2,16,2012-12-24,2012-12-24T01:20:00Z,SEA,SFO,13,42
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,CIN,BAL,17,23
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,NOR,CAR,44,38
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,DET,CHI,26,24
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,PIT,CLE,10,24
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,IND,HOU,16,28
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,TEN,JAX,20,38
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,BUF,NYJ,9,28
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,NYG,PHI,7,42
2012,2,17,2012-12-30,2012-12-30T18:00:00Z,ATL,TBY,22,17
2012,2,17,2012-12-30,2012-12-30T21:25:00Z,SFO,ARI,13,27
2012,2,17,2012-12-30,2012-12-30T21:25:00Z,MIN,GBY,34,37
2012,2,17,2012-12-30,2012-12-30T21:25:00Z,DEN,KCY,3,38
2012,2,17,2012-12-30,2012-12-30T21:25:00Z,NWE,MIA,0,28
2012,2,17,2012-12-31,2012-12-31T01:20:00Z,WAS,DAL,18,28
2012,3,1,2013-01-05,2013-01-05T21:30:00Z,HOU,CIN,13,19
2012,3,1,2013-01-06,2013-01-06T01:00:00Z,GBY,MIN,10,24
2012,3,1,2013-01-06,2013-01-06T18:00:00Z,BAL,IND,9,24
2012,3,1,2013-01-06,2013-01-06T21:30:00Z,WAS,SEA,24,14
2012,3,2,2013-01-12,2013-01-12T21:30:00Z,DEN,BAL,38,35
2012,3,2,2013-01-13,2013-01-13T01:00:00Z,SFO,GBY,31,45
2012,3,2,2013-01-13,2013-01-13T18:00:00Z,ATL,SEA,28,30
2012,3,2,2013-01-13,2013-01-13T21:30:00Z,NWE,HOU,28,41
2012,3,3,2013-01-20,2013-01-20T20:00:00Z,ATL,SFO,28,24
2012,3,3,2013-01-20,2013-01-20T23:30:00Z,NWE,BAL,28,13
2012,3,5,2013-02-03,2013-02-03T23:30:00Z,SFO,BAL,34,31
2013,1,1,2013-08-05,2013-08-05T00:00:00Z,DAL,MIA,20,24
2013,1,2,2013-08-08,2013-08-08T23:30:00Z,TBY,BAL,44,16
2013,1,2,2013-08-09,2013-08-09T00:00:00Z,ATL,CIN,34,10
2013,1,2,2013-08-09,2013-08-09T00:00:00Z,TEN,WAS,22,21
2013,1,2,2013-08-09,2013-08-09T01:00:00Z,SFO,DEN,10,6
2013,1,2,2013-08-09,2013-08-09T23:30:00Z,JAX,MIA,27,3
2013,1,2,2013-08-09,2013-08-09T23:30:00Z,PHI,NWE,31,22
2013,1,2,2013-08-09,2013-08-09T23:30:00Z,DET,NYJ,17,26
2013,1,2,2013-08-10,2013-08-10T00:00:00Z,GBY,ARI,17,0
2013,1,2,2013-08-10,2013-08-10T00:00:00Z,CAR,CHI,17,24
2013,1,2,2013-08-10,2013-08-10T00:00:00Z,MIN,HOU,27,13
2013,1,2,2013-08-10,2013-08-10T00:00:00Z,NOR,KCY,13,17
2013,1,2,2013-08-10,2013-08-10T02:00:00Z,OAK,DAL,17,19
2013,1,2,2013-08-10,2013-08-10T23:30:00Z,PIT,NYG,18,13
2013,1,2,2013-08-11,2013-08-11T17:30:00Z,IND,BUF,44,20
2013,1,3,2013-08-15,2013-08-15T23:30:00Z,BAL,ATL,23,27
2013,1,3,2013-08-15,2013-08-15T23:30:00Z,PHI,CAR,9,14
2013,1,3,2013-08-15,2013-08-15T23:30:00Z,CLE,DET,6,24
2013,1,3,2013-08-16,2013-08-16T23:00:00Z,BUF,MIN,16,20
2013,1,3,2013-08-17,2013-08-17T00:00:00Z,NOR,OAK,20,28
2013,1,3,2013-08-17,2013-08-17T00:00:00Z,KCY,SFO,15,13
2013,1,3,2013-08-17,2013-08-17T00:00:00Z,NWE,TBY,21,25
2013,1,3,2013-08-17,2013-08-17T20:30:00Z,ARI,DAL,7,12
2013,1,3,2013-08-17,2013-08-17T23:00:00Z,CIN,TEN,19,27
2013,1,3,2013-08-17,2013-08-17T23:30:00Z,NYJ,JAX,13,37
2013,1,3,2013-08-18,2013-08-18T00:00:00Z,HOU,MIA,17,24
2013,1,3,2013-08-18,2013-08-18T02:00:00Z,SEA,DEN,10,40
2013,1,3,2013-08-18,2013-08-18T23:00:00Z,NYG,IND,20,12
2013,1,3,2013-08-20,2013-08-20T00:00:00Z,WAS,PIT,13,24
2013,1,4,2013-08-22,2013-08-22T23:30:00Z,DET,NWE,9,40
2013,1,4,2013-08-23,2013-08-23T00:00:00Z,BAL,CAR,34,27
2013,1,4,2013-08-24,2013-08-24T00:00:00Z,GBY,SEA,17,10
2013,1,4,2013-08-24,2013-08-24T02:00:00Z,OAK,CHI,34,26
2013,1,4,2013-08-24,2013-08-24T20:30:00Z,WAS,BUF,7,30
2013,1,4,2013-08-24,2013-08-24T23:00:00Z,IND,CLE,6,27
2013,1,4,2013-08-24,2013-08-24T23:00:00Z,NYG,NYJ,24,21
2013,1,4,2013-08-24,2013-08-24T23:30:00Z,PIT,KCY,26,20
2013,1,4,2013-08-24,2013-08-24T23:30:00Z,JAX,PHI,31,24
2013,1,4,2013-08-24,2013-08-24T23:30:00Z,MIA,TBY,17,16
2013,1,4,2013-08-25,2013-08-25T00:00:00Z,TEN,ATL,16,27
2013,1,4,2013-08-25,2013-08-25T00:00:00Z,DAL,CIN,18,24
2013,1,4,2013-08-25,2013-08-25T20:00:00Z,HOU,NOR,31,23
2013,1,4,2013-08-26,2013-08-26T00:00:00Z,SFO,MIN,14,34
2013,1,5,2013-08-29,2013-08-29T23:00:00Z,BUF,DET,35,13
2013,1,5,2013-08-29,2013-08-29T23:00:00Z,CIN,IND,10,27
2013,1,5,2013-08-29,2013-08-29T23:00:00Z,NYJ,PHI,20,27
2013,1,5,2013-08-29,2013-08-29T23:30:00Z,ATL,JAX,20,16
2013,1,5,2013-08-29,2013-08-29T23:30:00Z,MIA,NOR,21,24
2013,1,5,2013-08-29,2013-08-29T23:30:00Z,NWE,NYG,20,28
2013,1,5,2013-08-29,2013-08-29T23:30:00Z,CAR,PIT,10,25
2013,1,5,2013-08-29,2013-08-29T23:30:00Z,TBY,WAS,30,12
2013,1,5,2013-08-30,2013-08-30T00:00:00Z,CHI,CLE,18,16
2013,1,5,2013-08-30,2013-08-30T00:00:00Z,KCY,GBY,8,30
2013,1,5,2013-08-30,2013-08-30T00:00:00Z,DAL,HOU,24,6
2013,1,5,2013-08-30,2013-08-30T00:00:00Z,MIN,TEN,23,24
2013,1,5,2013-08-30,2013-08-30T01:00:00Z,DEN,ARI,32,24
2013,1,5,2013-08-30,2013-08-30T02:00:00Z,SEA,OAK,6,22
2013,2,1,2013-09-06,2013-09-06T00:30:00Z,DEN,BAL,27,49
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,NOR,ATL,17,23
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,CHI,CIN,21,24
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,JAX,KCY,28,2
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,CLE,MIA,23,10
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,DET,MIN,24,34
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,BUF,NWE,23,21
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,IND,OAK,17,21
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,CAR,SEA,12,7
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,NYJ,TBY,17,18
2013,2,1,2013-09-08,2013-09-08T17:00:00Z,PIT,TEN,16,9
2013,2,1,2013-09-08,2013-09-08T20:25:00Z,SFO,GBY,28,34
2013,2,1,2013-09-09,2013-09-09T00:30:00Z,DAL,NYG,31,36
2013,2,1,2013-09-09,2013-09-09T22:55:00Z,WAS,PHI,33,27
2013,2,2,2013-09-13,2013-09-13T00:25:00Z,NWE,NYJ,10,13
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,BUF,CAR,23,24
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,BAL,CLE,6,14
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,KCY,DAL,16,17
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,IND,MIA,24,20
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,CHI,MIN,30,31
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,HOU,TEN,24,30
2013,2,2,2013-09-15,2013-09-15T17:00:00Z,GBY,WAS,20,38
2013,2,2,2013-09-15,2013-09-15T20:05:00Z,ARI,DET,21,25
2013,2,2,2013-09-15,2013-09-15T20:05:00Z,TBY,NOR,16,14
2013,2,2,2013-09-15,2013-09-15T20:25:00Z,NYG,DEN,41,23
2013,2,2,2013-09-15,2013-09-15T20:25:00Z,OAK,JAX,9,19
2013,2,2,2013-09-16,2013-09-16T00:30:00Z,SEA,SFO,3,29
2013,2,2,2013-09-17,2013-09-17T00:30:00Z,CIN,PIT,10,20
2013,2,3,2013-09-20,2013-09-20T00:25:00Z,PHI,KCY,26,16
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,NOR,ARI,7,31
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,MIN,CLE,31,27
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,WAS,DET,27,20
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,CIN,GBY,30,34
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,BAL,HOU,9,30
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,CAR,NYG,0,38
2013,2,3,2013-09-22,2013-09-22T17:00:00Z,NWE,TBY,3,23
2013,2,3,2013-09-22,2013-09-22T20:05:00Z,MIA,ATL,23,27
2013,2,3,2013-09-22,2013-09-22T20:25:00Z,NYJ,BUF,20,27
2013,2,3,2013-09-22,2013-09-22T20:25:00Z,SFO,IND,27,7
2013,2,3,2013-09-22,2013-09-22T20:25:00Z,SEA,JAX,17,45
2013,2,3,2013-09-23,2013-09-23T00:30:00Z,PIT,CHI,40,23
