season,wk,date,time,tm_home,tm_away,spread_home,total,wday,pts_home,pts_away,ot,tm_winner_straight,tm_winner_spread,total_result
2012,10,2012-11-11,2012-11-11T04:06:00Z,SEA,NYJ,-5.5,38.5,Sun,28,7,FALSE,SEA,SEA,U
2012,10,2012-11-11,2012-11-11T01:03:00Z,MIA,TEN,-7,44,Sun,3,37,FALSE,TEN,TEN,U
2012,10,2012-11-11,2012-11-11T04:25:00Z,PHI,DAL,2.5,44.5,Sun,23,38,FALSE,DAL,DAL,O
2012,10,2012-11-11,2012-11-11T01:02:00Z,BAL,OAK,-7.5,47.5,Sun,55,20,FALSE,BAL,BAL,O
2012,10,2012-11-11,2012-11-11T04:25:00Z,SFO,STL,-13,38,Sun,24,24,TRUE,NA,STL,O
2012,10,2012-11-11,2012-11-11T01:03:00Z,TAM,SDG,-3,47,Sun,34,24,FALSE,TAM,TAM,O
2012,10,2012-11-12,2012-11-12T08:40:00Z,PIT,KAN,-13,40,Mon,16,13,TRUE,PIT,KAN,U
2012,11,2012-11-15,2012-11-15T08:29:00Z,BUF,MIA,-2.5,46,Thu,19,14,FALSE,BUF,BUF,U
2012,11,2012-11-18,2012-11-18T01:04:00Z,CAR,TAM,1.5,47,Sun,21,27,TRUE,TAM,TAM,O
2012,11,2012-11-18,2012-11-18T01:04:00Z,DAL,CLE,-7,43.5,Sun,23,20,TRUE,DAL,CLE,U
2012,11,2012-11-18,2012-11-18T04:25:00Z,NWE,IND,-10,55,Sun,59,24,FALSE,NWE,NWE,O
2012,11,2012-11-18,2012-11-18T01:03:00Z,ATL,ARI,-9.5,44,Sun,23,19,FALSE,ATL,ARI,U
2012,11,2012-11-18,2012-11-18T01:02:00Z,DET,GNB,3,53.5,Sun,20,24,FALSE,GNB,GNB,U
2012,11,2012-11-18,2012-11-18T01:03:00Z,HOU,JAX,-15.5,40.5,Sun,43,37,TRUE,HOU,JAX,O
2012,11,2012-11-18,2012-11-18T01:03:00Z,KAN,CIN,3,42.5,Sun,6,28,FALSE,CIN,CIN,U
2012,11,2012-11-18,2012-11-18T01:00:00Z,STL,NYJ,-3.5,38.5,Sun,13,27,FALSE,NYJ,NYJ,O
2012,11,2012-11-18,2012-11-18T01:03:00Z,WAS,PHI,-3.5,46,Sun,31,6,FALSE,WAS,WAS,U
2012,11,2012-11-18,2012-11-18T08:30:00Z,PIT,BAL,3,40.5,Sun,10,13,FALSE,BAL,NA,U
2012,11,2012-11-18,2012-11-18T04:05:00Z,OAK,NOR,6.5,56,Sun,17,38,FALSE,NOR,NOR,U
2012,11,2012-11-18,2012-11-18T04:25:00Z,DEN,SDG,-7.5,48,Sun,30,23,FALSE,DEN,SDG,O
2012,11,2012-11-19,2012-11-19T08:40:00Z,SFO,CHI,-5,35,Mon,32,7,FALSE,SFO,SFO,O
2012,12,2012-11-22,2012-11-22T12:39:00Z,DET,HOU,4,49,Thu,31,34,TRUE,HOU,DET,O
2012,12,2012-11-22,2012-11-22T08:31:00Z,NYJ,NWE,7,48.5,Thu,19,49,FALSE,NWE,NWE,O
2012,12,2012-11-22,2012-11-22T04:41:00Z,DAL,WAS,-3.5,47.5,Thu,31,38,FALSE,WAS,WAS,O
2012,12,2012-11-25,2012-11-25T01:03:00Z,IND,BUF,-3,51.5,Sun,20,13,FALSE,IND,IND,U
2012,12,2012-11-25,2012-11-25T01:02:00Z,CLE,PIT,2,33.5,Sun,20,14,FALSE,CLE,CLE,O
2012,12,2012-11-25,2012-11-25T08:30:00Z,NYG,GNB,-2.5,51.5,Sun,38,10,FALSE,NYG,NYG,U
2012,12,2012-11-25,2012-11-25T01:03:00Z,JAX,TEN,3.5,45,Sun,24,19,FALSE,JAX,JAX,U
2012,12,2012-11-25,2012-11-25T01:03:00Z,KAN,DEN,10.5,42.5,Sun,9,17,FALSE,DEN,KAN,U
2012,12,2012-11-25,2012-11-25T01:03:00Z,MIA,SEA,3,38,Sun,24,21,FALSE,MIA,MIA,O
2012,12,2012-11-25,2012-11-25T01:00:00Z,CHI,MIN,-6.5,39,Sun,28,10,FALSE,CHI,CHI,U
2012,12,2012-11-25,2012-11-25T04:25:00Z,NOR,SFO,1.5,50,Sun,21,31,FALSE,SFO,SFO,O
2012,12,2012-11-25,2012-11-25T01:02:00Z,CIN,OAK,-8,51,Sun,34,10,FALSE,CIN,CIN,U
2012,12,2012-11-25,2012-11-25T04:25:00Z,ARI,STL,-1,36.5,Sun,17,31,FALSE,STL,STL,O
2012,12,2012-11-25,2012-11-25T04:05:00Z,SDG,BAL,1,47,Sun,13,16,TRUE,BAL,BAL,U
2012,12,2012-11-25,2012-11-25T01:02:00Z,TAM,ATL,1.5,51.5,Sun,23,24,FALSE,ATL,TAM,U
2012,12,2012-11-26,2012-11-26T08:32:00Z,PHI,CAR,3,42,Mon,22,30,FALSE,CAR,CAR,O
2012,13,2012-11-29,2012-11-29T08:29:00Z,ATL,NOR,-3.5,55,Thu,23,13,FALSE,ATL,ATL,U
2012,13,2012-12-02,2012-12-02T01:03:00Z,DET,IND,-7,51,Sun,33,35,FALSE,IND,IND,O
2012,13,2012-12-02,2012-12-02T01:03:00Z,NYJ,ARI,-6,36.5,Sun,7,6,FALSE,NYJ,ARI,U
2012,13,2012-12-02,2012-12-02T01:02:00Z,BUF,JAX,-6,42,Sun,34,18,FALSE,BUF,BUF,O
2012,13,2012-12-02,2012-12-02T01:03:00Z,KAN,CAR,6,41,Sun,27,21,FALSE,KAN,KAN,O
2012,13,2012-12-02,2012-12-02T01:02:00Z,MIA,NWE,9,51.5,Sun,16,23,FALSE,NWE,MIA,U
2012,13,2012-12-02,2012-12-02T01:02:00Z,GNB,MIN,-7.5,47,Sun,23,14,FALSE,GNB,GNB,U
2012,13,2012-12-02,2012-12-02T01:02:00Z,TEN,HOU,7,47,Sun,10,24,FALSE,HOU,HOU,U
2012,13,2012-12-02,2012-12-02T08:20:00Z,DAL,PHI,-10.5,44,Sun,38,33,FALSE,DAL,PHI,O
2012,13,2012-12-02,2012-12-02T04:25:00Z,BAL,PIT,-7.5,36.5,Sun,20,23,FALSE,PIT,PIT,O
2012,13,2012-12-02,2012-12-02T04:25:00Z,OAK,CLE,2.5,39.5,Sun,17,20,FALSE,CLE,CLE,U
2012,13,2012-12-02,2012-12-02T01:00:00Z,STL,SFO,8,41,Sun,16,13,TRUE,STL,STL,U
2012,13,2012-12-02,2012-12-02T04:25:00Z,SDG,CIN,2.5,46,Sun,13,20,FALSE,CIN,CIN,U
2012,13,2012-12-02,2012-12-02T01:03:00Z,CHI,SEA,-3.5,37,Sun,17,23,TRUE,SEA,SEA,O
2012,13,2012-12-02,2012-12-02T04:05:00Z,DEN,TAM,-7.5,50,Sun,31,23,FALSE,DEN,DEN,O
2012,13,2012-12-03,2012-12-03T08:40:00Z,WAS,NYG,3,50,Mon,17,16,FALSE,WAS,WAS,U
2012,14,2012-12-06,2012-12-06T08:30:00Z,OAK,DEN,10.5,47,Thu,13,26,FALSE,DEN,DEN,U
2012,14,2012-12-09,2012-12-09T01:04:00Z,CAR,ATL,3.5,47,Sun,30,20,FALSE,CAR,CAR,O
2012,14,2012-12-09,2012-12-09T04:26:00Z,SEA,ARI,-10,36,Sun,58,0,FALSE,SEA,SEA,O
2012,14,2012-12-09,2012-12-09T01:03:00Z,CIN,DAL,-3.5,46,Sun,19,20,FALSE,DAL,DAL,U
2012,14,2012-12-09,2012-12-09T08:30:00Z,GNB,DET,-6.5,49,Sun,27,20,FALSE,GNB,GNB,U
2012,14,2012-12-09,2012-12-09T01:02:00Z,JAX,NYJ,3,39,Sun,10,17,FALSE,NYJ,NYJ,U
2012,14,2012-12-09,2012-12-09T01:02:00Z,CLE,KAN,-7,38,Sun,30,7,FALSE,CLE,CLE,U
2012,14,2012-12-09,2012-12-09T04:05:00Z,SFO,MIA,-10.5,38.5,Sun,27,13,FALSE,SFO,SFO,O
2012,14,2012-12-09,2012-12-09T01:05:00Z,MIN,CHI,1.5,40.5,Sun,21,14,FALSE,MIN,MIN,U
2012,14,2012-12-09,2012-12-09T04:26:00Z,NYG,NOR,-4.5,51.5,Sun,52,27,FALSE,NYG,NYG,O
2012,14,2012-12-09,2012-12-09T01:02:00Z,IND,TEN,-4,47,Sun,27,23,FALSE,IND,NA,O
2012,14,2012-12-09,2012-12-09T01:03:00Z,TAM,PHI,-7,48,Sun,21,23,FALSE,PHI,PHI,U
2012,14,2012-12-09,2012-12-09T01:02:00Z,BUF,STL,-3,42.5,Sun,12,15,FALSE,STL,STL,U
2012,14,2012-12-09,2012-12-09T01:03:00Z,WAS,BAL,-1.5,48,Sun,31,28,TRUE,WAS,WAS,O
2012,14,2012-12-09,2012-12-09T01:02:00Z,PIT,SDG,-7.5,38,Sun,24,34,FALSE,SDG,SDG,O
2012,14,2012-12-10,2012-12-10T08:40:00Z,NWE,HOU,-5.5,51,Mon,42,14,FALSE,NWE,NWE,O
2012,15,2012-12-13,2012-12-13T08:30:00Z,PHI,CIN,5,45,Thu,13,34,FALSE,CIN,CIN,O
2012,15,2012-12-16,2012-12-16T04:05:00Z,BUF,SEA,5,44,Sun,17,50,FALSE,SEA,SEA,O
2012,15,2012-12-16,2012-12-16T04:05:00Z,SDG,CAR,-3,45.5,Sun,7,31,FALSE,CAR,CAR,U
2012,15,2012-12-16,2012-12-16T01:03:00Z,CHI,GNB,3,43.5,Sun,13,21,FALSE,GNB,GNB,U
2012,15,2012-12-16,2012-12-16T01:02:00Z,HOU,IND,-10.5,48,Sun,29,17,FALSE,HOU,HOU,U
2012,15,2012-12-16,2012-12-16T04:05:00Z,ARI,DET,6.5,43.5,Sun,38,10,FALSE,ARI,ARI,O
2012,15,2012-12-16,2012-12-16T04:25:00Z,DAL,PIT,2.5,46,Sun,27,24,TRUE,DAL,DAL,O
2012,15,2012-12-16,2012-12-16T01:03:00Z,MIA,JAX,-7.5,38,Sun,24,3,FALSE,MIA,MIA,U
2012,15,2012-12-16,2012-12-16T04:25:00Z,OAK,KAN,-4.5,44,Sun,15,0,FALSE,OAK,OAK,U
2012,15,2012-12-16,2012-12-16T01:00:00Z,STL,MIN,-2.5,39.5,Sun,22,36,FALSE,MIN,MIN,O
2012,15,2012-12-16,2012-12-16T01:02:00Z,BAL,DEN,3,48,Sun,17,34,FALSE,DEN,DEN,O
2012,15,2012-12-16,2012-12-16T08:30:00Z,NWE,SFO,-5,47.5,Sun,34,41,FALSE,SFO,SFO,O
2012,15,2012-12-16,2012-12-16T01:03:00Z,NOR,TAM,-3.5,55,Sun,41,0,FALSE,NOR,NOR,U
2012,15,2012-12-16,2012-12-16T01:03:00Z,CLE,WAS,-4,40.5,Sun,21,38,FALSE,WAS,WAS,O
2012,15,2012-12-17,2012-12-17T08:40:00Z,TEN,NYJ,-1,42,Mon,14,10,FALSE,TEN,TEN,U
2012,16,2012-12-22,2012-12-22T08:40:00Z,DET,ATL,4,50.5,Sat,18,31,FALSE,ATL,ATL,U
2012,16,2012-12-23,2012-12-23T01:02:00Z,MIA,BUF,-5,43,Sun,24,10,FALSE,MIA,MIA,U
2012,16,2012-12-23,2012-12-23T01:02:00Z,PIT,CIN,-3.5,40,Sun,10,13,FALSE,CIN,CIN,U
2012,16,2012-12-23,2012-12-23T04:05:00Z,DEN,CLE,-11,44,Sun,34,12,FALSE,DEN,DEN,O
2012,16,2012-12-23,2012-12-23T04:25:00Z,ARI,CHI,7,36.5,Sun,13,28,FALSE,CHI,CHI,O
2012,16,2012-12-23,2012-12-23T01:02:00Z,JAX,NWE,14.5,51,Sun,16,23,FALSE,NWE,JAX,U
2012,16,2012-12-23,2012-12-23T01:03:00Z,KAN,IND,6,41.5,Sun,13,20,FALSE,IND,IND,U
2012,16,2012-12-23,2012-12-23T01:03:00Z,HOU,MIN,-7.5,43.5,Sun,6,23,FALSE,MIN,MIN,U
2012,16,2012-12-23,2012-12-23T01:02:00Z,DAL,NOR,-3,54.5,Sun,31,34,TRUE,NOR,NOR,O
2012,16,2012-12-23,2012-12-23T01:02:00Z,GNB,TEN,-11,44.5,Sun,55,7,FALSE,GNB,GNB,O
2012,16,2012-12-23,2012-12-23T01:03:00Z,PHI,WAS,6,46,Sun,20,27,FALSE,WAS,WAS,O
2012,16,2012-12-23,2012-12-23T01:04:00Z,CAR,OAK,-9.5,47,Sun,17,6,FALSE,CAR,CAR,U
2012,16,2012-12-23,2012-12-23T01:03:00Z,TAM,STL,-3,44,Sun,13,28,FALSE,STL,STL,U
2012,16,2012-12-23,2012-12-23T04:25:00Z,BAL,NYG,2.5,47,Sun,33,14,FALSE,BAL,BAL,E
2012,16,2012-12-23,2012-12-23T01:03:00Z,NYJ,SDG,-3,38,Sun,17,27,FALSE,SDG,SDG,O
2012,16,2012-12-23,2012-12-23T08:31:00Z,SEA,SFO,-2,40.5,Sun,42,13,FALSE,SEA,SEA,O
2012,17,2012-12-30,2012-12-30T01:03:00Z,NOR,CAR,-4,54,Sun,38,44,FALSE,CAR,CAR,O
2012,17,2012-12-30,2012-12-30T01:02:00Z,PIT,CLE,-9.5,36,Sun,24,10,FALSE,PIT,PIT,U
2012,17,2012-12-30,2012-12-30T01:02:00Z,IND,HOU,6,47,Sun,28,16,FALSE,IND,IND,U
2012,17,2012-12-30,2012-12-30T04:25:00Z,SFO,ARI,-16.5,39.5,Sun,27,13,FALSE,SFO,ARI,O
2012,17,2012-12-30,2012-12-30T08:31:00Z,WAS,DAL,-3,49,Sun,28,18,FALSE,WAS,WAS,U
2012,17,2012-12-30,2012-12-30T01:03:00Z,DET,CHI,3,46,Sun,24,26,FALSE,CHI,DET,O
2012,17,2012-12-30,2012-12-30T01:02:00Z,TEN,JAX,-5.5,42,Sun,38,20,FALSE,TEN,TEN,O
2012,17,2012-12-30,2012-12-30T04:25:00Z,DEN,KAN,-17,41.5,Sun,38,3,FALSE,DEN,DEN,U
2012,17,2012-12-30,2012-12-30T04:25:00Z,NWE,MIA,-10,46.5,Sun,28,0,FALSE,NWE,NWE,U
2012,17,2012-12-30,2012-12-30T04:25:00Z,MIN,GNB,3,46,Sun,37,34,FALSE,MIN,MIN,O
2012,17,2012-12-30,2012-12-30T01:02:00Z,BUF,NYJ,-3.5,41,Sun,28,9,FALSE,BUF,BUF,U
2012,17,2012-12-30,2012-12-30T01:04:00Z,NYG,PHI,-6.5,44.5,Sun,42,7,FALSE,NYG,NYG,O
2012,17,2012-12-30,2012-12-30T04:21:00Z,SDG,OAK,-8,41.5,Sun,24,21,FALSE,SDG,OAK,O
2012,17,2012-12-30,2012-12-30T04:26:00Z,SEA,STL,-12,42.5,Sun,20,13,FALSE,SEA,STL,U
2012,17,2012-12-30,2012-12-30T01:03:00Z,CIN,BAL,-3,42.5,Sun,23,17,FALSE,CIN,CIN,U
2012,17,2012-12-30,2012-12-30T01:02:00Z,ATL,TAM,-3,46,Sun,17,22,FALSE,TAM,TAM,U
2012,18,2013-01-05,2013-01-05T04:35:00Z,HOU,CIN,-4,42.5,Sat,19,13,FALSE,HOU,HOU,U
2012,18,2013-01-05,2013-01-05T08:09:00Z,GNB,MIN,-11,44.5,Sat,24,10,FALSE,GNB,GNB,U
2012,18,2013-01-06,2013-01-06T01:07:00Z,BAL,IND,-7,47,Sun,24,9,FALSE,BAL,BAL,U
2012,18,2013-01-06,2013-01-06T04:40:00Z,WAS,SEA,3,45,Sun,14,24,FALSE,SEA,SEA,U
2012,19,2013-01-12,2013-01-12T08:25:00Z,SFO,GNB,-3,45.5,Sat,45,31,FALSE,SFO,SFO,O
2012,19,2013-01-12,2013-01-12T04:36:00Z,DEN,BAL,-9,44.5,Sat,35,38,TRUE,BAL,BAL,O
2012,19,2013-01-13,2013-01-13T04:40:00Z,NWE,HOU,-9.5,51,Sun,41,28,FALSE,NWE,NWE,O
2012,19,2013-01-13,2013-01-13T01:05:00Z,ATL,SEA,-3,47,Sun,30,28,FALSE,ATL,SEA,O
2012,20,2013-01-20,2013-01-20T03:05:00Z,ATL,SFO,4.5,49,Sun,24,28,FALSE,SFO,ATL,O
2012,20,2013-01-20,2013-01-20T06:40:00Z,NWE,BAL,-7.5,51.5,Sun,13,28,FALSE,BAL,BAL,U
2012,21,2013-02-03,2013-02-03T06:31:00Z,SFO,BAL,-4.5,48,Sun,31,34,FALSE,BAL,BAL,O
2013,1,2013-09-05,2013-09-05T09:13:00Z,DEN,BAL,-7.5,48,Thu,49,27,FALSE,DEN,DEN,O
2013,1,2013-09-08,2013-09-08T01:03:00Z,NOR,ATL,-3.5,54.5,Sun,23,17,FALSE,NOR,NOR,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,BUF,NWE,10.5,50.5,Sun,21,23,FALSE,NWE,BUF,U
2013,1,2013-09-08,2013-09-08T01:04:00Z,CAR,SEA,3.5,44.5,Sun,7,12,FALSE,SEA,SEA,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,CHI,CIN,-3,41.5,Sun,24,21,FALSE,CHI,NA,O
2013,1,2013-09-08,2013-09-08T04:23:00Z,STL,ARI,-3.5,41.5,Sun,27,24,FALSE,STL,ARI,O
2013,1,2013-09-08,2013-09-08T04:26:00Z,SFO,GNB,-5,48,Sun,34,28,FALSE,SFO,SFO,O
2013,1,2013-09-08,2013-09-08T01:03:00Z,JAX,KAN,4.5,42.5,Sun,2,28,FALSE,KAN,KAN,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,CLE,MIA,-2.5,40.5,Sun,10,23,FALSE,MIA,MIA,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,DET,MIN,-4.5,46,Sun,34,24,FALSE,DET,DET,O
2013,1,2013-09-08,2013-09-08T08:30:00Z,DAL,NYG,-3.5,49.5,Sun,36,31,FALSE,DAL,DAL,O
2013,1,2013-09-08,2013-09-08T01:03:00Z,NYJ,TAM,6,40,Sun,18,17,FALSE,NYJ,NYJ,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,PIT,TEN,-6,42,Sun,9,16,FALSE,TEN,TEN,U
2013,1,2013-09-08,2013-09-08T01:02:00Z,IND,OAK,-11.5,45,Sun,21,17,FALSE,IND,OAK,U
2013,1,2013-09-09,2013-09-09T07:10:00Z,WAS,PHI,-4.5,52,Mon,27,33,FALSE,PHI,PHI,O
2013,1,2013-09-09,2013-09-09T10:25:00Z,SDG,HOU,6.5,44,Mon,28,31,FALSE,HOU,SDG,O
2013,2,2013-09-12,2013-09-12T08:29:00Z,NWE,NYJ,-11.5,43,Thu,13,10,FALSE,NWE,NYJ,U
2013,2,2013-09-15,2013-09-15T01:02:00Z,BUF,CAR,3.5,43.5,Sun,24,23,FALSE,BUF,BUF,O
2013,2,2013-09-15,2013-09-15T01:02:00Z,BAL,CLE,-7,43.5,Sun,14,6,FALSE,BAL,BAL,U
2013,2,2013-09-15,2013-09-15T04:05:00Z,ARI,DET,2,47.5,Sun,25,21,FALSE,ARI,ARI,U
2013,2,2013-09-15,2013-09-15T01:02:00Z,KAN,DAL,-3,45,Sun,17,16,FALSE,KAN,DAL,U
2013,2,2013-09-15,2013-09-15T04:25:00Z,OAK,JAX,-5,40.5,Sun,19,9,FALSE,OAK,OAK,U
2013,2,2013-09-15,2013-09-15T01:02:00Z,IND,MIA,-3,43.5,Sun,20,24,FALSE,MIA,MIA,O
2013,2,2013-09-15,2013-09-15T01:03:00Z,CHI,MIN,-6.5,41,Sun,31,30,FALSE,CHI,MIN,O
2013,2,2013-09-15,2013-09-15T04:25:00Z,NYG,DEN,4,52.5,Sun,23,41,FALSE,DEN,DEN,O
2013,2,2013-09-15,2013-09-15T01:03:00Z,HOU,TEN,-9,42.5,Sun,30,24,TRUE,HOU,TEN,O
2013,2,2013-09-15,2013-09-15T01:03:00Z,ATL,STL,-5.5,47.5,Sun,31,24,FALSE,ATL,ATL,O
2013,2,2013-09-15,2013-09-15T01:02:00Z,PHI,SDG,-7.5,51,Sun,30,33,FALSE,SDG,SDG,O
2013,2,2013-09-15,2013-09-15T08:31:00Z,SEA,SFO,-2.5,43.5,Sun,29,3,FALSE,SEA,SEA,U
2013,2,2013-09-15,2013-09-15T04:05:00Z,TAM,NOR,4,48.5,Sun,14,16,FALSE,NOR,TAM,U
2013,2,2013-09-15,2013-09-15T01:02:00Z,GNB,WAS,-8,48.5,Sun,38,20,FALSE,GNB,GNB,O
2013,2,2013-09-16,2013-09-16T08:41:00Z,CIN,PIT,-6.5,40,Mon,20,10,FALSE,CIN,CIN,U
2013,3,2013-09-19,2013-09-19T08:29:00Z,PHI,KAN,-3.5,50,Thu,16,26,FALSE,KAN,KAN,U
2013,3,2013-09-22,2013-09-22T04:05:00Z,MIA,ATL,-2.5,45.5,Sun,27,23,FALSE,MIA,MIA,O
2013,3,2013-09-22,2013-09-22T04:25:00Z,NYJ,BUF,-2.5,41,Sun,27,20,FALSE,NYJ,NYJ,O
2013,3,2013-09-22,2013-09-22T01:03:00Z,CAR,NYG,3,46.5,Sun,38,0,FALSE,CAR,CAR,U
2013,3,2013-09-22,2013-09-22T01:03:00Z,CIN,GNB,3,49.5,Sun,34,30,FALSE,CIN,CIN,O
2013,3,2013-09-22,2013-09-22T01:05:00Z,MIN,CLE,-7,40,Sun,27,31,FALSE,CLE,CLE,O
2013,3,2013-09-22,2013-09-22T04:25:00Z,SFO,IND,-10,45.5,Sun,7,27,FALSE,IND,IND,U
2013,3,2013-09-22,2013-09-22T01:03:00Z,NOR,ARI,-7.5,48.5,Sun,31,7,FALSE,NOR,NOR,U
2013,3,2013-09-22,2013-09-22T04:26:00Z,SEA,JAX,-20,39,Sun,45,17,FALSE,SEA,SEA,O
2013,3,2013-09-22,2013-09-22T08:30:00Z,PIT,CHI,2.5,40.5,Sun,23,40,FALSE,CHI,CHI,O
2013,3,2013-09-22,2013-09-22T01:02:00Z,DAL,STL,-3.5,47.5,Sun,31,7,FALSE,DAL,DAL,U
2013,3,2013-09-22,2013-09-22T01:03:00Z,BAL,HOU,1,44.5,Sun,30,9,FALSE,BAL,BAL,U
2013,3,2013-09-22,2013-09-22T01:03:00Z,TEN,SDG,-3,43,Sun,20,17,FALSE,TEN,NA,U
2013,3,2013-09-22,2013-09-22T01:02:00Z,NWE,TAM,-7.5,44.5,Sun,23,3,FALSE,NWE,NWE,U
2013,3,2013-09-22,2013-09-22T01:03:00Z,WAS,DET,1,48.5,Sun,20,27,FALSE,DET,DET,U
2013,3,2013-09-23,2013-09-23T08:40:00Z,DEN,OAK,-16.5,48.5,Mon,37,21,FALSE,DEN,OAK,O
2013,4,2013-09-26,2013-09-26T08:25:00Z,STL,SFO,4,42.5,Thu,11,35,FALSE,SFO,SFO,O
2013,4,2013-09-29,2013-09-29T01:02:00Z,BUF,BAL,4,45,Sun,23,20,FALSE,BUF,BUF,U
2013,4,2013-09-29,2013-09-29T01:03:00Z,DET,CHI,-2.5,48,Sun,40,32,FALSE,DET,DET,O
2013,4,2013-09-29,2013-09-29T01:06:00Z,CLE,CIN,4.5,42.5,Sun,17,6,FALSE,CLE,CLE,U
2013,4,2013-09-29,2013-09-29T01:03:00Z,TAM,ARI,-2.5,40,Sun,10,13,FALSE,ARI,ARI,U
2013,4,2013-09-29,2013-09-29T01:03:00Z,HOU,SEA,2,41,Sun,20,23,TRUE,SEA,SEA,O
2013,4,2013-09-29,2013-09-29T01:06:00Z,JAX,IND,9.5,42.5,Sun,3,37,FALSE,IND,IND,U
2013,4,2013-09-29,2013-09-29T01:07:00Z,MIN,PIT,3,41.5,Sun,34,27,FALSE,MIN,MIN,O
2013,4,2013-09-29,2013-09-29T08:30:00Z,ATL,NWE,-3,49,Sun,23,30,FALSE,NWE,NWE,O
2013,4,2013-09-29,2013-09-29T01:02:00Z,KAN,NYG,-4.5,43.5,Sun,31,7,FALSE,KAN,KAN,U
2013,4,2013-09-29,2013-09-29T04:05:00Z,TEN,NYJ,-3.5,40.5,Sun,38,13,FALSE,TEN,TEN,O
2013,4,2013-09-29,2013-09-29T04:25:00Z,DEN,PHI,-11.5,57.5,Sun,52,20,FALSE,DEN,DEN,O
2013,4,2013-09-29,2013-09-29T04:25:00Z,OAK,WAS,4,45.5,Sun,14,24,FALSE,WAS,WAS,U
2013,4,2013-09-29,2013-09-29T04:25:00Z,SDG,DAL,1.5,47,Sun,30,21,FALSE,SDG,SDG,O
2013,4,2013-09-30,2013-09-30T08:40:00Z,NOR,MIA,-7.5,48.5,Mon,38,17,FALSE,NOR,NOR,O
2013,5,2013-10-03,2013-10-03T08:29:00Z,CLE,BUF,-4,40.5,Thu,37,24,FALSE,CLE,CLE,O
2013,5,2013-10-06,2013-10-06T01:02:00Z,CHI,NOR,1.5,50.5,Sun,18,26,FALSE,NOR,NOR,U
2013,5,2013-10-06,2013-10-06T01:02:00Z,CIN,NWE,1,45.5,Sun,13,6,FALSE,CIN,CIN,U
2013,5,2013-10-06,2013-10-06T01:03:00Z,IND,SEA,3,43.5,Sun,34,28,FALSE,IND,IND,O
2013,5,2013-10-06,2013-10-06T04:05:00Z,ARI,CAR,3,41.5,Sun,22,6,FALSE,ARI,ARI,U
2013,5,2013-10-06,2013-10-06T04:25:00Z,DAL,DEN,9,56,Sun,48,51,FALSE,DEN,DAL,O
2013,5,2013-10-06,2013-10-06T01:02:00Z,GNB,DET,-9.5,53,Sun,22,9,FALSE,GNB,GNB,U
2013,5,2013-10-06,2013-10-06T08:31:00Z,SFO,HOU,-4.5,43,Sun,34,3,FALSE,SFO,SFO,U
2013,5,2013-10-06,2013-10-06T01:00:00Z,STL,JAX,-11,40.5,Sun,34,20,FALSE,STL,STL,O
2013,5,2013-10-06,2013-10-06T01:03:00Z,TEN,KAN,3,38,Sun,17,26,FALSE,KAN,KAN,O
2013,5,2013-10-06,2013-10-06T01:02:00Z,NYG,PHI,-1.5,53.5,Sun,21,36,FALSE,PHI,PHI,O
2013,5,2013-10-06,2013-10-06T11:35:00Z,OAK,SDG,5,46,Sun,27,17,FALSE,OAK,OAK,U
2013,5,2013-10-06,2013-10-06T01:02:00Z,MIA,BAL,-2.5,42.5,Sun,23,26,FALSE,BAL,BAL,O
2013,5,2013-10-07,2013-10-07T08:40:00Z,ATL,NYJ,-10.5,45,Mon,28,30,FALSE,NYJ,NYJ,O
2013,6,2013-10-10,2013-10-10T08:29:00Z,CHI,NYG,-8.5,46.5,Thu,27,21,FALSE,CHI,NYG,O
2013,6,2013-10-13,2013-10-13T01:02:00Z,BUF,CIN,6,41,Sun,24,27,TRUE,CIN,BUF,O
2013,6,2013-10-13,2013-10-13T01:05:00Z,MIN,CAR,-2.5,44.5,Sun,10,35,FALSE,CAR,CAR,O
2013,6,2013-10-13,2013-10-13T01:02:00Z,CLE,DET,2.5,44,Sun,17,31,FALSE,DET,DET,O
2013,6,2013-10-13,2013-10-13T04:25:00Z,SFO,ARI,-10.5,40.5,Sun,32,20,FALSE,SFO,SFO,O
2013,6,2013-10-13,2013-10-13T04:05:00Z,DEN,JAX,-26.5,53,Sun,35,19,FALSE,DEN,JAX,O
2013,6,2013-10-13,2013-10-13T04:25:00Z,NWE,NOR,-2.5,51,Sun,30,27,FALSE,NWE,NWE,O
2013,6,2013-10-13,2013-10-13T01:03:00Z,NYJ,PIT,1.5,40.5,Sun,6,19,FALSE,PIT,PIT,U
2013,6,2013-10-13,2013-10-13T04:06:00Z,SEA,TEN,-11.5,42,Sun,20,13,FALSE,SEA,TEN,U
2013,6,2013-10-13,2013-10-13T01:02:00Z,KAN,OAK,-7.5,41,Sun,24,7,FALSE,KAN,KAN,U
2013,6,2013-10-13,2013-10-13T01:03:00Z,HOU,STL,-9,43,Sun,13,38,FALSE,STL,STL,O
2013,6,2013-10-13,2013-10-13T01:02:00Z,BAL,GNB,2,48.5,Sun,17,19,FALSE,GNB,NA,U
